distance,stellar_magnitude,orbital_radius,eccentricity,mass_earth,radius_earth,Habitable
100.0,11.297,0.1139,0.29,9.65,3.0057800000000006,0
144.0,12.168,0.074,0.0,6.48,1.98,0
9394.0,15.351,0.1939,0.0,5.1,2.11,0
325.0,6.59776,0.05053,0.0,632.4816999999999,17.76043,0
193.0,11.101,0.11000234672021421,0.14,2.7,1.45,0
240.0,11.922,0.0367,0.0,8.56,2.35855,0
3269.0,15.378,0.079,0.0,8.25,2.7425,0
1296.0,11.766,0.753,0.4,1678.1424,12.154760000000001,0
2012.0,13.696,0.0442,0.0,0.347,0.75,0
706.0,10.994,16.75676107873016,0.05,64.1984817,9.181890000000001,0
257.0,7.05,2.1,0.07,762.7919999999999,12.9446,0
981.0,13.965,0.718,0.0,35.0,1.41,1
165.0,8.520001,1.94,0.19,187.51969999999997,13.8222,0
93.0,10.37,0.283,0.72,16.2,4.08084,0
533.0,11.632,0.04022,0.0,270.15549999999996,12.067000000000002,0
2266.0,15.775,0.11,0.0,5.69,2.2049700000000003,0
202.0,11.0,0.01782,0.0,1021.18779,22.269099999999998,0
3518.0,15.991,0.0918,0.0,5.86,2.23788,0
2818.0,15.101,0.05,0.0,6.08,2.29273,0
21.0,10.066,0.078361,0.13,2.82,1.49,0
328.0,5.79389,0.95,0.09,2637.989,12.286400000000002,0
96.0,7.91,0.0398,0.06,71.82957999999999,9.80718,0
399.0,7.94,4.550828,0.12,2151.6582472,12.396099999999999,0
635.0,11.352,0.0379,0.0,117.5971,12.176700000000002,0
42.0,7.17,0.0799,0.06,6.6,2.4024300000000003,0
205.0,8.270001,0.0939,0.16,7.95,2.67668,0
3521.0,14.304,0.125,0.0,6.94,2.47922,0
2508.0,13.677,0.092,0.0,5.06,2.1,0
6567.0,15.425,0.0805,0.0,3.22,1.61,0
3048.0,14.852,0.2716,0.0,8.6,2.80832,0
715.0,7.604,0.53,0.08,1837.0574,12.505799999999999,0
4418.0,15.278,0.0991,0.0,5.27,2.15,0
2109.0,16.124,0.0331,0.0,3.29,1.63,0
2279.0,14.429,0.73,0.0,2215.2751,12.396099999999999,0
24.0,10.602,0.549,0.08,4.6,1.99,0
4043.0,15.489,0.4471,0.0,8.35,2.76444,0
193.0,11.101,0.11728,0.13,8.8,2.8522000000000003,0
81.0,17.244,0.0204,0.0,4386.054,10.18016,0
154.0,8.97,0.1783,0.15,10.67,2.86317,0
3786.0,15.546,0.402,0.0,13.7,3.6859200000000003,0
3290.0,15.424,0.233,0.0,6.99,2.49019,0
2253.0,14.166,0.0658,0.0,58.16289,2.42437,0
1020.0,13.74,0.1012,0.0,7.13,2.5121300000000004,0
121.0,7.20856,0.415,0.04,143.34133,14.0416,0
2246.0,15.735,0.12,0.0,7.61,2.61086,0
1316.0,14.801,0.0856,0.0,12.5,3.4994300000000003,0
1079.0,13.102,0.0164,0.0,1.87,1.2,0
806.0,10.858,16.75676107873016,0.0,1004.3428,14.919200000000002,0
1600.0,13.198,0.1622,0.0,2.79,1.48,0
2408.0,14.428,0.22512646203649203,0.0,11.2,3.291,0
897.0,13.32,0.22512646203649203,0.0,9.93,3.0606300000000006,0
2555.0,12.868,0.0762,0.0,0.749,0.93,0
339.0,15.161,0.0296,0.33,2.36,1.34,0
7363.0,15.646,0.061,0.0,6.66,2.4134,0
1573.0,14.212,0.1596,0.0,1.24,1.07,0
449.0,10.092,0.03416,0.0,457.67519999999996,13.4931,0
1674.0,13.927,0.076,0.0,6.17,2.31467,0
2000.0,15.097,0.1254,0.0,13.1,3.5981600000000005,0
2726.0,13.567,0.124,0.08,17.6,2.2,0
1065.0,12.38,0.0802,0.0,6.04,2.2817600000000002,0
1408.0,14.321,0.0457,0.0,1.46,1.12,0
22508.0,10.337002339522547,1.8,0.0,858.141,12.9446,0
123.0,7.85,1.837,0.04,75.32570999999999,10.081430000000001,0
3960.0,15.053,0.055,0.0,2.21,1.29,0
276.0,9.534,0.22512646203649203,0.02,19.3,4.53061,0
19246.0,17.71,2.8,0.0,20.0,4.6183700000000005,0
367.0,12.391,0.0636,0.0,5.22,2.14,0
9151.0,15.756,0.052,0.0,6.44,2.36952,0
3179.0,15.452,0.144,0.0,9.64,3.0057800000000006,0
1816.0,14.63,0.0598,0.0,5.35,2.17,0
617.0,15.989,0.0242,0.09,3.86,1.79,0
132.0,8.96,0.05,0.16,6.3566,2.3475800000000002,0
949.0,11.607,0.0247,0.0,1.98,1.22,0
633.0,13.882,0.0221,0.0,2.73,1.46,0
813.0,11.688,0.22512646203649203,0.0,7.89,2.6657100000000002,0
2255.0,14.262,0.0994,0.0,2.3,1.32,0
2807.0,14.49,0.1473,0.0,9.85,3.0386900000000003,0
57.0,5.18799,43.5,0.0,1271.32,12.7252,0
85.0,5.7,9.815941,0.28,3521.3561671,12.176700000000002,0
2294.0,14.14,0.043,0.0,7.13,2.5121300000000004,0
4555.0,15.023,0.1502,0.0,5.69,2.2049700000000003,0
22997.0,10.337002339522547,2.03,0.0,67.37996,9.4342,0
1177.0,13.387,0.0522,0.0,0.76,0.934,0
15.0,10.16,0.12959,0.26,226.99418599999998,13.7125,0
636.0,15.689,0.032742,0.064,156.05453,9.69748,0
648.0,11.443,0.0549,0.0,2.86,1.5,0
871.0,10.971,0.1087,0.0,5.35,2.17,0
2290.0,14.375,0.035,0.0,12.6,3.52137,0
1273.0,13.865,0.0272,0.0,0.937,0.99,0
4471.0,15.711,0.1054,0.0,11.0,3.2471200000000002,0
3474.0,16.181,0.188,0.0,19.6,4.5635200000000005,0
3412.0,15.925,0.1091,0.0,6.04,2.2817600000000002,0
41.0,5.95084,0.1134,0.0,263.989598,13.6028,0
2471.0,14.31,0.1212,0.0,2.89,1.51,0
1122.0,12.645,0.828,0.41,25426.399999999998,9.90591,0
2047.0,13.169,0.1055,0.0,3.82,1.78,0
147.0,7.47,0.524,0.24,165.2716,13.9319,0
450.0,8.57,0.0664,0.08,138.89171,14.0416,0
123.0,13.378,0.011557,0.0,3.78,1.7,0
2455.0,15.755,0.2663,0.0,6.8,2.44631,0
698.0,12.095,0.0486,0.0,88.9924,13.9319,0
127.0,6.99,0.102,0.53,82.95363,10.67381,0
4923.0,15.166,0.1214,0.0,8.15,2.7205600000000003,0
22964.0,10.337002339522547,16.75676107873016,0.0,203.4112,13.8222,0
2126.0,12.855,0.05387,0.101,184.34139999999996,18.681910000000002,0
3557.0,14.143,0.054,0.0,7.41,2.57795,0
1494.0,15.048,0.0773,0.0,50.8528,8.0081,0
5295.0,15.4,0.0648,0.0,2.76,1.47,0
12885.0,10.337002339522547,4.06,0.0,162.0933,13.9319,0
1960.7088846880908,16.363,0.0322,0.0,3.83,1.781,0
1586.0,14.577,0.037,0.0,2.02,1.227,0
5416.0,15.945,0.4001,0.0,8.35,2.76444,0
866.0,11.64,0.05064,0.03,489.4582,12.319310000000002,0
2515.0,12.946,0.36,0.0,14.3,3.79562,0
1652.0,12.407,0.0948,0.0,0.84,0.96,0
60.0,5.65,0.068647,0.08,3.63,2.06,0
143.0,9.36,0.125367,0.05,196.8607237,13.8222,0
44.0,4.09565,0.827774,0.26,4443.2634,12.067000000000002,0
4547.0,14.958,0.0843,0.0,3.97,1.82,0
3653.0,14.806,0.0981,0.0,5.69,2.2049700000000003,0
2494.0,15.04,0.0917,0.0,6.78,2.44631,0
3572.0,13.562,0.0663,0.0,11.0,3.2471200000000002,0
4466.0,14.856,0.0907,0.0,4.7,2.01,0
2400.0,12.929,0.03783,0.0,1369.8473,12.023120000000002,0
929.0,14.127,0.0414,0.0,5.86,2.23788,0
4295.0,15.133,0.1082,0.0,5.22,2.14,0
94.0,7.59,17.20592,0.56,6085.586359,11.847600000000002,0
3407.0,15.822,0.0668,0.0,7.78,2.64377,0
310.0,10.265,0.1011,0.04,9.32,2.57795,0
743.0,8.495,4.888326,0.08,762.6013019999999,12.9446,0
135.0,5.98,38.0,0.5,3178.2999999999997,13.164,0
130.0,1.99509,1.19,0.14,2790.5473999999995,12.286400000000002,0
1458.0,12.657,0.0289,0.0,2.39,1.35,0
4172.0,14.111,0.075,0.0,11.4,3.31294,0
2806.0,13.452,0.2072,0.0,10.4,3.13742,0
4576.0,15.531,0.0307,0.0,5.39,2.18,0
4438.0,15.322,0.0738,0.0,8.13,2.7205600000000003,0
273.0,12.851,0.076,0.1,4.04,1.84,0
2258.0,13.457,0.0821,0.0,7.18,2.5231000000000003,0
1324.0,11.588,0.0515,0.0,247.9074,20.513900000000003,0
214.0,13.868,0.164,0.0,4.27,1.9,1
914.0,13.512,0.0399,0.0,6.76,2.43534,0
2114.0,15.252,0.095,0.0,6.04,2.2817600000000002,0
627.0,16.183,5.4,0.51,1430.235,12.615499999999999,0
2907.0,15.161,0.104,0.0,8.2,2.7315300000000002,0
507.0,9.899,1.2163,0.48,2434.5778,12.396099999999999,0
4628.0,13.704,0.0948,0.11,266.9772,21.8303,0
1676.0,11.71,0.05983,0.0,21.3,2.43534,0
1857.0,14.346,0.0148,0.0,2.67,1.44,0
144.0,5.79,1.913,0.05,498.99309999999997,13.2737,0
2082.0,16.19,0.546,0.0,10.2,3.10451,0
3172.0,14.221,0.1174,0.0,6.3,2.3366100000000003,0
151.0,3.31216,1.79,0.12,7057.73298,11.737900000000002,0
2993.0,13.908,0.2244,0.0,10.6,3.1813,0
991.0,10.922,16.75676107873016,0.28,260.62059999999997,13.6028,0
1612.0,12.915,0.0238,0.0,718.2957999999999,15.30315,0
2156.0,14.539,0.0528,0.0,1.98,1.22,0
89.0,11.536,0.0652,0.06,4.0,1.85,0
3721.0,14.943,0.1291,0.0,4.62,1.99,0
924.0,13.672,0.11000234672021421,0.0,3.19,1.6,0
2865.0,12.486,0.086,0.22,152.55839999999998,10.38859,0
2520.0,15.726,0.0762,0.0,4.22,1.886,0
4901.0,14.379,0.1447,0.0,5.14,2.12,0
258.0,8.06,2.373375,0.48,2234.1891633,12.396099999999999,0
832.0,12.525,0.0523,0.07,84.86061,9.05025,0
84.0,8.97,0.07,0.19,6.3566,2.3475800000000002,0
2571.0,12.254,16.75676107873016,0.08,206.5895,11.15649,0
2770.0,16.016,0.052,0.0,3.46,1.68,0
1587.0,12.662,0.04708,0.19,210.40346,12.64841,0
487.0,9.75,0.03443,0.0,228.83759999999998,14.919200000000002,0
88.0,8.4,0.08,0.4,6.3566,2.3475800000000002,0
317.0,12.416,0.013,0.24,1.87,1.2,0
1413.0,13.771,0.0752,0.0,17.3,5.3753,0
996.0,15.564,0.0282,0.012,188.15535999999997,11.31007,0
2707.0,13.709,0.2408,0.0,5.5,2.207,0
97.0,10.37,0.03925,0.0,0.84,1.241,0
5430.0,15.496,0.4,0.0,2161.2439999999997,3.81756,0
167.0,7.51,12.245208,0.06,2446.8492163,12.396099999999999,0
352.0,8.855,0.22512646203649203,0.12,27.5,5.704400000000001,0
736.0,11.981,0.01598,0.0,39.09,3.3677900000000003,0
3652.0,15.767,0.0277,0.0,3.64,1.73,0
15.0,12.71,0.88,0.46,66.7443,9.390320000000001,0
1745.0,12.124,0.0425,0.0,0.64,0.89,0
239.0,8.65,0.8,0.08,603.877,13.164,0
2818.0,13.681,0.1038,0.0,0.779,0.94,0
3558.0,14.863,0.0239,0.0,3.36,1.65,0
79.0,8.43,1.57,0.09,31.4968,6.033500000000001,0
1254.0,12.918,0.11,0.0,5.99,2.27079,0
399.0,6.61519,1.46,0.26,6397.9178999999995,11.847600000000002,0
1525.0,12.728,0.2194,0.0,7.7,2.6328,0
3557.0,14.608,0.087,0.0,0.615,0.88,0
104.0,6.38,0.0674,0.19,4.42,1.939,0
515.0,10.139,0.09459,0.3,95.34899999999999,11.628200000000001,0
2786.0,14.864,0.0788,0.0,6.3,2.3366100000000003,0
2678.0,13.296,3.12,0.12,4497.2945,12.067000000000002,0
2428.0,15.817,0.239,0.0,5.73,2.2159400000000002,0
2294.0,14.14,0.1,0.0,33.9,1.44,0
937.0,11.23,0.0763,0.07,2.02,0.802,0
2748.0,14.91,0.0516,0.0,5.13,2.117,0
154.0,8.97,0.4048,0.6,9.74,3.0277200000000004,0
110.0,14.244,52.0,0.0,7786.835,10.97,0
53.0,8.08,0.0695,0.0,3.7,0.892,0
527.0,8.324,0.05208,0.04,323.23310999999995,16.94865,0
1958.0,15.489,0.109,0.0,4.66,2.0,0
182.0,8.04,0.079,0.25,17.162,4.223450000000001,0
12754.0,13.857748958938723,1.16,0.0,1.43,1.11,0
1115.0,13.565,0.023,0.0,427.48134999999996,12.81296,0
314.0,17.5041,0.0403,0.0,2.39,1.35,0
12.0,12.074,0.02156,0.0,1.14,1.05,0
739.0,10.674,0.06206,0.0,343.2564,14.480400000000001,0
824.0,12.795,0.0504,0.12,17.1,4.21248,0
49.0,11.79,0.0607,0.07,10.6,3.1813,0
3536.0,16.229,0.5177,0.0,7.85,2.6657100000000002,0
977.0,17.26,0.02384,0.044,464.0318,11.321040000000002,0
1015.0,15.655,0.05929,0.0,8.0,2.6657100000000002,0
4155.0,14.52,0.0958,0.0,2.92,1.52,0
102.0,13.151,0.134,0.06,0.818,0.953,1
3020.0,13.126,0.066,0.0,216.1244,15.4677,0
3023.0,15.963,0.0583,0.0,7.46,2.58892,0
272.0,8.23,2.99,0.13,353.42696,13.4931,0
2068.0,16.211,0.0862,0.0,4.74,2.02,0
649.0,13.175,0.0611,0.0,0.437,0.8,0
550.0,12.987,0.0708,0.0,3.12,1.58,0
654.0,11.13,0.1166,0.07,11.3,3.3019700000000003,0
19295.0,10.337002339522547,2.424,0.0,127.44983,13.7125,0
789.0,15.611,0.029,0.0,1.41,1.11,0
402.0,7.88,1.65,0.0,444.96199999999993,13.2737,0
1061.0,12.09,0.11000234672021421,0.0,2.66,1.438,0
4946.0,14.007,0.2866,0.0,11.5,3.32391,0
2938.0,14.84,0.0611,0.0,10.1,3.09354,0
6066.0,15.69,0.0916,0.15,5.1,3.3677900000000003,0
3140.0,15.713,0.0574,0.0,6.26,2.32564,0
2001.0,10.247,0.66,0.08,1938.7629999999997,12.505799999999999,0
1731.0,12.125,0.0628,0.0,2.04,1.23,0
441.0,6.57226,0.76,0.11,708.7609,13.0543,0
656.0,10.336,0.05057,0.0,162.0933,15.687100000000001,0
2137.0,12.316,0.0338,0.0,6261.250999999999,16.1259,0
1873.0,14.204,0.1245,0.0,7.04,2.49019,0
2173.296296296296,11.514,0.04289,0.0,375.03939999999994,23.037000000000003,0
202.0,11.454,0.00716,0.0,5.08,1.51,0
1480.0,13.783,0.05367,0.559,54.98458999999999,9.90591,0
1015.0,15.278,0.0893,0.0,7.9,2.67668,0
2631.0,15.408,0.0386,0.08,270.15549999999996,9.873000000000001,0
1466.0,12.609,0.117,0.0,1.69,1.167,0
1424.0,14.983,0.035,0.0,1.12,1.04,0
3437.0,14.732,0.0785,0.0,2.92,1.52,0
579.0,13.499,0.0618,0.0,0.615,0.88,0
2389.0,16.052,0.0618,0.33,170.03905,12.8349,0
1522.0,14.562,0.139,0.0,4.74,2.02,0
3433.0,15.699,0.063,0.0,3.02,1.55,0
2457.0,13.699,0.0193,0.0,0.721,0.92,0
5653.0,15.747,0.077,0.0,12.1,3.4336100000000003,0
789.0,11.448,0.1979,0.05,8.07,2.70959,0
9532.0,15.269,0.1062,0.0,4.31,1.91,0
2250.0,14.467,0.078,0.0,1.16,1.05,0
946.0,16.745,0.0305,0.0,2.18,1.28,0
315.0,8.34,0.06969,0.08,1646.3593999999998,13.953840000000001,0
2385.0,13.475,0.152,0.0,3.39,1.66,0
2385.0,16.05,0.4626,0.0,7.27,2.54504,0
409.0,5.013,1.53,0.08,4684.8142,11.957300000000002,0
65.0,12.6,0.0331,0.22,1.4,0.982,0
899.0,10.073,0.0447,0.0,371.86109999999996,17.771400000000003,0
2074.0,14.221,0.4126,0.0,3.64,1.73,0
642.0,9.595,0.0568,0.09,371.86109999999996,15.796800000000001,0
13537.0,13.527889917502787,3.09,0.0,5.56,2.22,0
2341.0,13.764,0.7576,0.0,8.76,2.8412300000000004,0
1260.0,12.067,0.134,0.0,6.66,2.4134,0
103.0,9.67,0.1242,0.08,9.7,2.3366100000000003,0
3945.0,14.8,0.052,0.0,7.41,2.57795,0
168.0,7.66,4.49,0.49,133.4886,14.0416,0
4708.0,15.805,0.307,0.0,2.9,4.21248,0
520.0,13.519,0.03486,0.07,14.0,3.7407700000000004,0
3344.0,15.31,0.6992,0.02,19.02,6.88916,0
2741.0,15.966,0.0465,0.0,6.28,2.3366100000000003,0
7051.0,16.0,0.3982,0.0,59.752039999999994,8.78697,0
789.0,11.448,0.1027,0.03,4.88,2.056,0
512.0,13.322,0.11000234672021421,0.0,1.08,1.03,0
188.0,7.61,3.676463,0.38,2894.4873448999997,12.286400000000002,0
39.0,10.914,0.309,0.14,7.56,2.59989,1
205.0,7.3,2.405224,0.56,1726.833956,12.505799999999999,0
945.0,13.024,0.074,0.2,32.4,6.845280000000001,0
3025.0,14.063,0.167,0.0,4.74,2.02,0
3600.0,14.79,0.0578,0.0,85.8141,11.847600000000002,0
1588.0,15.346,0.0283,0.0,2.1,1.25,0
2077.0,15.905,0.0662,0.0,3.43,1.671,0
147.0,12.989,0.22512646203649203,0.0,5.5,2.03,0
3452.0,14.082,0.0791,0.0,4.31,1.91,0
15005.0,13.527889917502787,3.5,0.0,11.2,3.28003,0
522.0,9.608,0.22512646203649203,0.0,8.1,2.70959,0
2037.0,13.991,0.06238086486486486,0.0,0.937,0.99,0
201.0,12.669,0.05251,0.0,5.76,2.2159400000000002,0
4873.0,14.928,0.201,0.0,3.5,1.69,0
6031.0,14.973,0.2281,0.0,16.5,4.12472,0
820.0,10.413,0.04988,0.07,187.51969999999997,17.332600000000003,0
422.0,13.861,0.0677,0.0,4.94,2.07,0
1869.0,11.647,0.0284,0.0,7.08,2.50116,0
21.0,10.57,0.0721,0.0,5.5,2.21,0
1442.0,9.381,4.2,0.35,508.528,13.2737,0
2617.0,14.716,0.0127,0.0,2.96,1.53,0
250.0,8.05,3.86,0.76,1541.4754999999998,12.615499999999999,0
1376.0,13.911,0.04057,0.181,172.58169,13.29564,0
220.0,8.8,2.9,0.7,508.528,13.2737,0
1282.0,12.668,0.11000234672021421,0.0,2.6,1.418,0
183.0,4.70964,0.68,0.0,889.9239999999999,12.9446,0
325.0,13.86,0.0443,0.019,14.0,2.12,0
3084.0,14.123,0.0654,0.0,3.46,1.68,0
111.0,6.75512,0.85,0.25,1484.2660999999998,12.615499999999999,0
286.0,11.331,0.0457,0.03,73.1009,8.446900000000001,0
5778.0,15.382,0.2588,0.0,9.28,2.93996,0
309.0,11.124,320.0,0.0,1906.98,12.067000000000002,0
1016.0,14.266,0.0905,0.0,5.9,2.24885,0
1273.0,12.293,0.5886,0.0,7.8,2.65474,0
980.0,9.857,0.0637,0.0,1293.5681,20.9527,0
3063.0,14.133,0.0693,0.0,3.64,1.73,0
215.0,9.92,0.124,0.25,9.9,3.0496600000000003,0
3446.0,16.303,0.068,0.0,5.6,2.23,0
74.0,5.808,4.43,0.4,486.2799,13.2737,0
3959.0,14.871,0.1834,0.0,4.42,1.94,0
1255.0,14.53,0.677,0.0,5.43,2.19,1
3762.0,14.846,0.0397,0.0,6.3,2.3366100000000003,0
147.0,7.83,16.589764,0.4,8644.829798199999,11.628200000000001,0
1999.0,14.775,0.0426,0.0,1.45,1.117,0
1993.0,16.088,0.054,0.0,5.13,2.117,0
1105.0,13.096,0.0301,0.113,335.94631,9.86203,0
446.0,15.223,0.0331,0.0,6.48,2.38049,0
925.0,5.72291,2.1,0.13,4449.62,12.067000000000002,0
2457.0,14.785,0.0983,0.0,4.54,1.97,0
46.0,14.823,0.01223,0.0,0.674,0.903,0
813.0,10.403,0.06774,0.43,1058.3739,13.131090000000002,0
3310.0,13.6,0.0898,0.0,5.18,2.13,0
1556.0,15.356,0.4498,0.0,9.22,2.92899,0
4223.0,12.712,0.0731,0.05,257.4423,14.99599,0
1688.0,12.98,0.189,0.0,14.5,3.81756,0
114.0,8.17,0.1059,0.09,12.77,3.5433100000000004,0
168.0,7.66,1.44,0.33,451.31859999999995,13.2737,0
260.0,9.29,0.22512646203649203,0.18,8.69,2.8302600000000004,0
1418.0,15.065,0.08,0.0,8.0,2.68765,0
23160.0,10.337002339522547,1.8,0.0,572.0939999999999,13.164,0
1373.0,13.061,0.328,0.0,3.75,1.76,0
4433.0,14.65,0.0718,0.0,3.71,1.75,0
222.0,4.37821,1.2,0.07,1906.98,12.505799999999999,0
276.0,9.534,0.22512646203649203,0.01,14.3,3.79562,0
1420.0,14.231,0.101,0.0,0.418,0.79,0
755.0,12.362,0.02282,0.0,607.0553,14.655920000000002,0
3485.0,16.707,0.0473,0.54,174.8065,11.178429999999999,0
1049.0,14.0,0.245,0.2,6.99,2.49019,0
2622.0,13.695,0.3344,0.0,4.58,1.98,0
2922.0,13.734,0.148,0.0,1.46,1.12,0
29.0,5.73,0.32,0.13,16.9,4.17957,0
29.0,5.73,1.18,0.32,24.0,5.14493,0
1962.0,11.845,0.0915,0.0,7.56,2.59989,0
1605.0,15.869,0.3679,0.0,7.85,2.6657100000000002,0
858.0,10.358,0.423,0.0,36.4,6.57103,0
5406.0,15.613,0.0961,0.0,7.32,2.55601,0
2735.0,15.778,0.13,0.0,10.2,3.10451,0
2455.0,13.568,0.2559,0.0,7.8,2.65474,0
133.0,6.89333,20.4,0.82,4290.705,12.067000000000002,0
1181.0,11.813,0.0764,0.0,1.55,1.14,0
2727.0,14.952,0.145,0.0,6.04,2.2817600000000002,0
505.0,12.075,0.0824,0.0,15.68,3.45555,0
361.0,10.971,0.22512646203649203,0.0,16.3,4.10278,0
4672.0,15.242,0.102,0.0,2.73,1.46,0
21148.0,10.337002339522547,1.449,0.0,77.86834999999999,10.27889,0
205.0,11.955,0.0783,0.0,3.86,2.207,0
515.0,13.642,16.75676107873016,0.25,3686.8279999999995,12.176700000000002,0
120.0,8.11,0.46,0.37,181.1631,13.8222,0
982.0,13.624,0.067,0.0,2.57,1.41,0
296.0,4.8262,1.19,0.38,1233.1804,12.7252,0
5202.0,14.027,0.154,0.0,16.4,4.1137500000000005,0
2441.0,13.637,0.1172,0.0,5.95,2.25982,0
722.0,15.619,0.0413,0.0,2.51,1.391,0
2341.0,15.569,0.075,0.0,2.39,1.35,0
268.0,10.249,0.08,0.14,9.78,3.0277200000000004,0
761.0,12.697,0.1016,0.07,82.6358,8.49078,0
1248.0,14.841,0.3091,0.0,26.7,5.47403,0
2856.0,13.164,0.068,0.0,11.0,3.23615,0
3197.0,15.563,0.076,0.0,1.98,1.22,0
148.0,9.36,0.04,0.0,152.55839999999998,13.9319,0
1631.0,14.132,0.0619,0.0,4.94,2.07,0
3381.0,15.747,0.05,0.0,8.05,2.69862,0
1136.0,15.258,0.128,0.0,1.92,1.21,0
407.0,11.567,0.0435,0.0,251.0857,12.176700000000002,0
118.0,8.06,1.36,0.19,85.8141,10.89321,0
2770.0,13.314,0.0566,0.0,2.86,1.5,0
1976.0,14.772,0.064,0.0,4.66,2.0,0
539.0,8.909,3.2,0.4,317.83,13.4931,0
378.0,12.659,0.0697,0.1,274.28729,8.501750000000001,0
2904.0,15.549,0.0232,0.0,9.91,3.0496600000000003,0
3810.0,15.467,0.054,0.0,3.15,1.59,0
276.0,9.534,0.22512646203649203,0.12,8.64,2.81929,0
2978.0,12.598,0.1028,0.04,22.1,6.37357,0
2710.0,13.699,16.75676107873016,0.15,146.2018,13.9319,0
182.0,8.04,0.196,0.15,24.154,5.1559,0
81.0,12.5,0.11000234672021421,0.0,3.21,1.28,0
132.0,8.6,0.22512646203649203,0.11,8.98,2.8851100000000005,0
422.0,13.028,0.0338,0.0,1.92,1.21,0
613.0,13.193,0.253,0.0,1.87,1.2,0
1420.0,14.231,0.065,0.0,0.477,0.82,0
2071.0,14.65,0.1975,0.0,3.5,1.69,0
424.0,14.639,0.043,0.05,82.6358,8.1178,0
2441.0,15.487,0.4765,0.0,7.75,2.64377,0
3841.0,16.161,0.2107,0.0,7.38,2.5669800000000005,0
5275.0,15.308,0.2226,0.0,5.99,2.27079,0
2220.0,13.549,0.0872,0.0,1.65,1.16,0
150.0,14.203,0.025,0.0,23.6,5.133960000000001,0
106.0,8.78,1.167,0.82,4338.3795,12.067000000000002,0
981.0,13.965,0.12,0.0,14.0,1.95,0
153.0,7.89,1.92,0.78,568.9157,13.164,0
1498.0,14.388,0.129,0.0,8.85,2.86317,0
1498.0,14.929,0.059,0.0,2.04,1.23,0
128.0,7.8,13.109497,0.12,6224.5003171,11.847600000000002,0
5775.0,15.352,0.116,0.0,4.7,2.01,0
187.0,8.67,0.1334,0.28,19.7,3.4774900000000004,0
385.0,8.17,0.94,0.63,2043.6468999999997,12.396099999999999,0
52.0,9.58,9.67808,0.3,4271.031323,12.067000000000002,0
309.0,7.47,1.5,0.29,486.2799,13.2737,0
101.0,9.1,0.08,0.28,3127.4471999999996,12.176700000000002,0
5827.0,16.218,0.065,0.0,4.19,1.88,0
8044.0,15.741,0.1499,0.0,4.74,2.02,0
1111.0,16.577,0.0413,0.0,6.9,2.4682500000000003,0
2534.0,14.863,0.1277,0.0,12.7,3.5323400000000005,0
98.0,8.21,0.3,0.11,79.4575,10.41053,0
45.0,5.03352,2.1,0.03,804.1098999999999,12.9446,0
1880.0,15.676,0.0418,0.0,14.4,3.80659,0
342.0,5.84863,0.94,0.11,247.9074,13.6028,0
3660.0,15.707,0.0817,0.0,3.39,1.66,0
170.0,7.26122,2.692222,0.28,3674.9570495,12.176700000000002,0
3348.0,14.166,0.0878,0.0,2.33,1.33,0
5758.0,15.585,0.0625,0.0,11.1,3.26906,0
3675.0,14.264,0.0631,0.0,3.57,1.71,0
364.0,8.292,1.32,0.59,832.7146,12.9446,0
1776.0,15.418,0.401,0.0,6.85,2.4572800000000004,0
104.0,6.38,0.048,0.3,5.0,2.085,0
149.0,9.5,0.0498,0.09,197.0546,13.8222,0
864.0,12.969,0.0678,0.0,5.56,2.22,0
3210.0,15.787,0.0615,0.0,5.14,2.119,0
347.0,8.93,0.22512646203649203,0.0,14.9,3.87241,0
24.0,10.602,0.0505,0.13,5.6,2.23,0
150.0,7.31,6.36,0.03,120.77539999999999,13.2737,0
3672.0,14.324,0.1361,0.0,2.7,1.45,0
105.0,10.53,0.335,0.21,18.8,4.45382,0
496.0,12.595,0.0141,0.0,0.477,0.82,0
188.0,8.31,1.348279,0.45,944.2792866,12.8349,0
377.0,12.403,0.028,0.0,8.0,1.75,0
103.0,7.68,1.71,0.13,207.22516,13.7125,0
3362.0,15.954,0.01855,0.0,355.9696,14.952110000000001,0
1125.0,13.724,0.0994,0.0,5.14,2.12,0
430.0,7.8,2.01,0.18,572.0939999999999,13.164,0
2308.0,13.058,0.057,0.0,3.09,1.57,0
3233.0,13.658,0.0632,0.0,4.01,1.83,0
1302.0,12.734,0.0567,0.0,0.363,0.76,0
644.0,11.774,0.0887,0.0,7.46,2.58892,0
42.0,7.17,0.0468,0.2,4.0,1.83,0
242.0,6.81,2.0,0.04,826.358,12.9446,0
3782.0,16.2388,0.1466,0.0,8.25,2.7425,0
2061.0,15.997,0.2597,0.0,6.29,2.3366100000000003,0
2033.0,13.992,0.04026,0.14,305.11679999999996,13.240790000000002,0
1015.0,15.655,0.07821,0.0,5.9,2.49019,0
2769.0,15.621,0.0215,0.0,3.66,1.734,0
5957.0,15.161,0.0732,0.0,23.1,5.03523,0
1135.0,13.225,0.0507,0.04,111.87615999999998,13.624740000000001,0
1268.0,14.995,0.055,0.0,8.5,2.15,0
8481.0,13.527889917502787,2.6,0.0,35.0,6.41745,0
2779.0,15.986,0.0219,0.0,1.46,1.12,0
756.0,14.855,0.078,0.08,5.06,2.1,0
3691.0,14.795,0.112293,0.01,9.0,1.9,0
